Employee ID,Name,Base Salary,HRA,Bonus,Deductions,Income Tax
1941,Brandon Phillips DVM,86845.19,17369.04,8484.75,1919.03,11078.0
1942,Katherine Smith,46384.05,9276.81,9995.4,4724.18,6093.21
1943,Troy Brown,70421.06,14084.21,8854.31,4271.66,8908.79
1944,Michael Bell,89254.68,17850.94,6368.56,4983.39,10849.08
1945,Steven Cole,72864.75,14572.95,9916.93,2675.5,9467.91
1946,Veronica Williams,119151.68,23830.34,5431.89,4201.91,14421.2
1947,Peter Silva,54632.65,10926.53,6974.24,4474.31,6805.91
1948,Isaiah Williams,113214.39,22642.88,6463.01,3547.41,13877.29
1949,Matthew Love,103930.18,20786.04,4618.18,2441.24,12689.32
1950,Eric Thompson,97056.7,19411.34,9304.57,4957.99,12081.46
1951,Rachel Turner,74528.0,14905.6,6154.93,1518.02,9407.05
1952,Phillip Barton,43929.96,8785.99,9766.97,2969.96,5951.3
1953,Andrew Cook Jr.,39441.44,7888.29,9255.27,4015.24,5256.98
1954,Michele Williams,56995.17,11399.03,7551.38,4925.85,7101.97
1955,Michele Fuller,93776.96,18755.39,7503.01,1727.22,11830.81
1956,Donna Martin,97659.08,19531.82,3619.0,2552.81,11825.71
1957,Scott Bell,73539.96,14707.99,9010.36,4800.46,9245.79
1958,John Anderson,46184.71,9236.94,5741.17,4426.83,5673.6
1959,Tyler Webb,59136.0,11827.2,2372.34,4085.04,6925.05
1960,Phyllis Whitehead,89640.37,17928.07,5207.16,3389.46,10938.61
1961,Glen Hart,119527.85,23905.57,9530.33,1098.92,15186.48
1962,John Higgins,111693.14,22338.63,4297.31,3673.98,13465.51
1963,Janice Brown,74822.17,14964.43,6719.55,3964.76,9254.14
1964,Belinda Ramirez,107585.69,21517.14,7792.1,2327.14,13456.78
1965,Hannah Copeland,83088.8,16617.76,4907.87,4858.93,9975.55
1966,Michael Gregory,66392.76,13278.55,7633.28,3736.13,8356.85
1967,Margaret Case,114355.73,22871.15,8056.92,3571.02,14171.28
1968,Robert Carter,32235.99,6447.2,7644.28,1228.51,4509.9
1969,Mark Robbins,79452.77,15890.55,3507.08,2845.81,9600.46
1970,Bryan Adams,83475.27,16695.05,3321.64,1649.44,10184.25
1971,Caitlyn Torres,98128.18,19625.64,4862.73,2997.72,11961.88
1972,Michael Miller,119858.89,23971.78,4226.1,2613.7,14544.31
1973,Carol Miller,37423.64,7484.73,4504.34,3533.75,4587.9
1974,Joy Melton,31052.89,6210.58,3223.19,1939.23,3854.74
1975,Deborah Adams,50045.77,10009.15,8688.82,4876.32,6386.74
1976,Daniel Marsh,114145.49,22829.1,3631.32,2188.29,13841.76
1977,Ricardo Edwards,113392.3,22678.46,2375.73,4684.32,13376.22
1978,Leslie Harris,47414.03,9482.81,2186.76,3226.71,5585.69
1979,Michael Martin,30849.29,6169.86,5212.27,2043.31,4018.81
1980,Mark Sutton,45986.54,9197.31,8320.42,1444.67,6205.96
1981,James Wright,56835.13,11367.03,9909.67,3849.88,7426.19
1982,Brandon Flowers,111358.63,22271.73,3823.7,3692.52,13376.15
1983,Lori Greene,71623.85,14324.77,6545.05,2983.06,8951.06
1984,Rhonda Simpson,109357.81,21871.56,6614.74,3424.22,13441.99
1985,Matthew Mcneil,76248.11,15249.62,8625.75,3897.35,9622.61
1986,Taylor Hall,100869.0,20173.8,3846.02,4403.16,12048.57
1987,Denise Sanders,93115.14,18623.03,2006.53,3291.9,11045.28
1988,Joshua King,92727.53,18545.51,5884.33,4760.18,11239.72
1989,Sheila Harrison,114683.27,22936.65,9732.04,1678.51,14567.35
1990,Laura Johnson,97439.31,19487.86,3762.61,1876.07,11881.37
1991,Shannon Johnson,99746.57,19949.31,3151.95,1307.05,12154.08
1992,Clarence Shepard,116187.32,23237.46,4022.71,2690.64,14075.68
1993,Ms. Lindsey Bishop,88256.12,17651.22,6642.02,4133.02,10841.63
1994,Mr. Howard Pope,101185.08,20237.02,3833.92,1682.99,12357.3
1995,James Lang,35381.96,7076.39,9202.52,4683.31,4697.76
1996,Catherine Thompson,45155.57,9031.11,6438.09,2422.95,5820.18
1997,William Allen,36294.37,7258.87,8933.0,3091.4,4939.48
1998,Ms. Kara Bell,69386.73,13877.35,3788.89,1057.47,8599.55
1999,Ashley Rodriguez,39907.6,7981.52,5193.67,2530.91,5055.19
2000,Travis Archer,36848.79,7369.76,9436.95,1508.24,5214.73
